Dates;EONIA Index;SXXR Index
9/28/2009;0.353;393.17
9/29/2009;0.354;393.79
9/30/2009;0.533;392
10/01/2009;0.34;385.78
10/02/2009;0.361;378.46
10/05/2009;0.354;381.68
10/06/2009;0.37;389.89
10/07/2009;0.336;388.51
10/08/2009;0.33;393.58
10/09/2009;0.333;392.43
10/12/2009;0.335;395.06
10/13/2009;0.57;391.19
10/14/2009;0.367;399.37
10/15/2009;0.34;399.86
10/16/2009;0.343;397.17
10/19/2009;0.35;403.26
10/20/2009;0.352;401.5
10/21/2009;0.347;403.07
10/22/2009;0.347;398.28
10/23/2009;0.343;396.11
10/26/2009;0.34;391.19
10/27/2009;0.339;391.87
10/28/2009;0.349;383.91
10/29/2009;0.348;391.02
10/30/2009;0.397;383.26
11/02/2009;0.328;384.41
11/03/2009;0.324;379.97
11/04/2009;0.331;386.97
11/05/2009;0.333;389.23
11/06/2009;0.326;390.09
11/09/2009;0.331;397.67
11/10/2009;0.69;396.96
11/11/2009;0.339;398.72
11/12/2009;0.343;399.39
11/13/2009;0.356;401.46
11/16/2009;0.347;407.21
11/17/2009;0.344;405.63
11/18/2009;0.35;404.77
11/19/2009;0.35;398.07
11/20/2009;0.35;395.01
11/23/2009;0.35;402.97
11/24/2009;0.346;400.35
11/25/2009;0.349;402.13
11/26/2009;0.355;388.97
11/27/2009;0.342;393.44
11/30/2009;0.426;387.87
12/01/2009;0.344;398.29
12/02/2009;0.349;400.27
12/03/2009;0.336;399.57
12/04/2009;0.339;403.95
12/07/2009;0.642;402.08
12/08/2009;0.351;395.81
12/09/2009;0.352;391.62
12/10/2009;0.351;395.63
12/11/2009;0.353;397.64
12/14/2009;0.352;400.76
12/15/2009;0.352;401.04
12/16/2009;0.347;406.18
12/17/2009;0.343;401.08
12/18/2009;0.343;399.47
12/21/2009;0.332;404.96
12/22/2009;0.323;407.54
12/23/2009;0.299;408.78
12/24/2009;0.302;408.79
12/25/2009;0.302;408.79
12/28/2009;0.334;410.87
12/29/2009;0.326;412.37
12/30/2009;0.321;410.9
12/31/2009;0.41;412.09
01/01/2010;0.41;412.09
01/04/2010;0.341;418.19
01/05/2010;0.325;418.1
01/06/2010;0.322;418.7
01/07/2010;0.351;418.84
01/08/2010;0.347;420.64
01/11/2010;0.336;420.1
01/12/2010;0.333;416.17
1/13/2010;0.325;417.11
1/14/2010;0.318;420.17
1/15/2010;0.316;416.27
1/18/2010;0.328;419.14
1/19/2010;0.585;422.46
1/20/2010;0.335;416.1
1/21/2010;0.327;410.35
1/22/2010;0.322;405.73
1/25/2010;0.339;403.1
1/26/2010;0.331;404.93
1/27/2010;0.335;401.61
1/28/2010;0.338;397.23
1/29/2010;0.326;401.04
02/01/2010;0.32;403.48
02/02/2010;0.33;407.34
02/03/2010;0.323;405.23
02/04/2010;0.318;394.34
02/05/2010;0.312;385.84
02/08/2010;0.315;388.2
02/09/2010;0.642;388.65
02/10/2010;0.32;391.67
02/11/2010;0.318;393
02/12/2010;0.318;391.84
2/15/2010;0.319;393.3
2/16/2010;0.32;397.31
2/17/2010;0.322;402.86
2/18/2010;0.329;405.22
2/19/2010;0.33;407.11
2/22/2010;0.335;406.09
2/23/2010;0.338;401.33
2/24/2010;0.341;402.21
2/25/2010;0.343;395.81
2/26/2010;0.319;399.9
03/01/2010;0.314;404.59
03/02/2010;0.319;407.99
03/03/2010;0.319;411.28
03/04/2010;0.324;412.1
03/05/2010;0.316;418.76
03/08/2010;0.312;418.4
03/09/2010;0.643;418.18
03/10/2010;0.326;420.85
03/11/2010;0.346;419.82
03/12/2010;0.337;421.11
3/15/2010;0.333;418.28
3/16/2010;0.321;422.16
3/17/2010;0.328;426.08
3/18/2010;0.332;425.85
3/19/2010;0.338;424.23
3/22/2010;0.342;424.1
3/23/2010;0.348;426.93
3/24/2010;0.33;427.54
3/25/2010;0.343;431.81
3/26/2010;0.334;429.95
3/29/2010;0.342;430.5
3/30/2010;0.348;430.47
3/31/2010;0.401;430.01
04/01/2010;0.325;436.71
04/02/2010;0.325;436.71
04/05/2010;0.325;436.71
04/06/2010;0.319;439.57
04/07/2010;0.329;438.41
04/08/2010;0.332;434.63
04/09/2010;0.325;440.31
04/12/2010;0.342;439.76
4/13/2010;0.658;438.67
4/14/2010;0.337;441.67
4/15/2010;0.338;444.55
4/16/2010;0.334;437.69
4/19/2010;0.339;435.01
4/20/2010;0.343;440.98
4/21/2010;0.343;438.54
4/22/2010;0.339;433.82
4/23/2010;0.338;437.41
4/26/2010;0.345;441.82
4/27/2010;0.346;428.03
4/28/2010;0.347;422.64
4/29/2010;0.349;428.52
4/30/2010;0.337;425.74
05/03/2010;0.339;427.04
05/04/2010;0.34;415.04
05/05/2010;0.344;411.58
05/06/2010;0.335;405.82
05/07/2010;0.321;390.16
05/10/2010;0.341;418.11
05/11/2010;0.645;416.34
05/12/2010;0.307;422.55
5/13/2010;0.307;423.62
5/14/2010;0.339;409.27
5/17/2010;0.325;408.68
5/18/2010;0.327;413.98
5/19/2010;0.329;401.69
5/20/2010;0.342;393
5/21/2010;0.303;391.11
5/24/2010;0.303;392.91
5/25/2010;0.337;383.17
5/26/2010;0.339;392.5
5/27/2010;0.331;404.33
5/28/2010;0.338;403.11
5/31/2010;0.33;404.75
06/01/2010;0.329;405.4
06/02/2010;0.3;405.9
06/03/2010;0.295;411.71
06/04/2010;0.322;404.47
06/07/2010;0.324;401.49
06/08/2010;0.318;397.1
06/09/2010;0.332;404.69
06/10/2010;0.334;411.1
06/11/2010;0.326;412.76
6/14/2010;0.318;417.99
6/15/2010;0.665;420.9
6/16/2010;0.341;421.25
6/17/2010;0.354;421.93
6/18/2010;0.368;422.77
6/21/2010;0.347;427.29
6/22/2010;0.35;425.22
6/23/2010;0.328;421.14
6/24/2010;0.329;413.44
6/25/2010;0.321;411.04
6/28/2010;0.326;416.06
6/29/2010;0.325;403.57
6/30/2010;0.542;402.79
07/01/2010;0.48;392.9
07/02/2010;0.437;392.87
07/05/2010;0.405;391.91
07/06/2010;0.424;401.98
07/07/2010;0.414;407.47
07/08/2010;0.398;411.69
07/09/2010;0.394;414.16
07/12/2010;0.393;416.01
7/13/2010;0.75;423.96
7/14/2010;0.444;423.86
7/15/2010;0.488;418.97
7/16/2010;0.556;410.93
7/19/2010;0.555;407.73
7/20/2010;0.554;408.01
7/21/2010;0.528;412.84
7/22/2010;0.524;421.34
7/23/2010;0.5;423.98
7/26/2010;0.497;425.9
7/27/2010;0.49;427.53
7/28/2010;0.478;426.17
7/29/2010;0.453;424.63
7/30/2010;0.423;423.12
08/02/2010;0.399;434.37
08/03/2010;0.377;434.33
08/04/2010;0.365;434.77
08/05/2010;0.363;433.62
08/06/2010;0.349;429.02
08/09/2010;0.344;434.91
08/10/2010;0.769;431.05
08/11/2010;0.477;422.54
08/12/2010;0.464;422.96
8/13/2010;0.449;423.99
8/16/2010;0.448;424.08
8/17/2010;0.443;428.82
8/18/2010;0.44;427.61
8/19/2010;0.43;421.47
8/20/2010;0.428;418.58
8/23/2010;0.423;421.25
8/24/2010;0.41;414.1
8/25/2010;0.411;410.93
8/26/2010;0.408;414.44
8/27/2010;0.39;417.09
8/30/2010;0.384;417.03
8/31/2010;0.392;417.27
09/01/2010;0.37;428.73
09/02/2010;0.364;428.73
09/03/2010;0.36;432.41
09/06/2010;0.377;433.3
09/07/2010;0.695;431.35
09/08/2010;0.423;435.78
09/09/2010;0.419;440.36
09/10/2010;0.415;439.73
9/13/2010;0.422;442.65
9/14/2010;0.438;442.55
9/15/2010;0.455;441.13
9/16/2010;0.455;437.71
9/17/2010;0.448;436.69
9/20/2010;0.446;442.34
9/21/2010;0.44;440.33
9/22/2010;0.438;434.02
9/23/2010;0.439;433.82
9/24/2010;0.434;438.65
9/27/2010;0.43;436.89
9/28/2010;0.425;435.97
9/29/2010;0.408;433.78
9/30/2010;0.878;431.61
10/01/2010;0.721;430.58
10/04/2010;0.67;428.33
10/05/2010;0.516;434.05
10/06/2010;0.438;436.29
10/07/2010;0.402;435.96
10/08/2010;0.396;435.89
10/11/2010;0.39;437.47
10/12/2010;0.762;436.27
10/13/2010;0.726;442.58
10/14/2010;0.742;441.64
10/15/2010;0.745;441.96
10/18/2010;0.778;443.31
10/19/2010;0.81;440.97
10/20/2010;0.843;442.51
10/21/2010;0.862;445
10/22/2010;0.849;443.54
10/25/2010;0.859;444.68
10/26/2010;0.86;443.83
10/27/2010;0.849;440.61
10/28/2010;0.785;442.22
10/29/2010;0.724;442.33
11/01/2010;0.683;443.05
11/02/2010;0.664;444.9
11/03/2010;0.579;443.34
11/04/2010;0.456;450.51
11/05/2010;0.365;452.41
11/08/2010;0.371;452.49
11/09/2010;0.729;455.07
11/10/2010;0.805;451.9
11/11/2010;0.798;451.75
11/12/2010;0.791;449.91
11/15/2010;0.764;453.54
11/16/2010;0.745;442.92
11/17/2010;0.707;445.4
11/18/2010;0.632;451.81
11/19/2010;0.545;449.06
11/22/2010;0.521;446.18
11/23/2010;0.514;439.31
11/24/2010;0.482;443.8
11/25/2010;0.474;446.17
11/26/2010;0.446;444.31
11/29/2010;0.428;436.93
11/30/2010;0.539;436.37
12/01/2010;0.468;445.27
12/02/2010;0.462;452.78
12/03/2010;0.414;451.7
12/06/2010;0.386;452.43
12/07/2010;0.738;456.64
12/08/2010;0.721;458.45
12/09/2010;0.646;460.05
12/10/2010;0.627;460.47
12/13/2010;0.588;461.83
12/14/2010;0.566;462.94
12/15/2010;0.508;461.09
12/16/2010;0.453;462.88
12/17/2010;0.432;460.92
12/20/2010;0.398;464.19
12/21/2010;0.391;468.75
12/22/2010;0.379;469.32
12/23/2010;0.356;469.84
12/24/2010;0.396;469.29
12/27/2010;0.441;465.54
12/28/2010;0.447;466.55
12/29/2010;0.43;467.98
12/30/2010;0.393;461.97
12/31/2010;0.817;459.95
01/03/2011;0.421;463.65
01/04/2011;0.422;467.58
01/05/2011;0.397;467.75
01/06/2011;0.379;469.44
01/07/2011;0.38;468.66
01/10/2011;0.389;464.46
01/11/2011;0.376;470.3
01/12/2011;0.376;476.66
1/13/2011;0.375;473.77
1/14/2011;0.361;473.31
1/17/2011;0.367;473.87
1/18/2011;0.814;478.28
1/19/2011;0.705;471.7
1/20/2011;0.713;466.14
1/21/2011;0.824;469.27
1/24/2011;0.916;470.5
1/25/2011;1.035;467.34
1/26/2011;1.172;471.48
1/27/2011;1.063;472.18
1/28/2011;1.04;468.13
1/31/2011;1.313;467.45
02/01/2011;1.318;474.38
02/02/2011;0.792;475.21
02/03/2011;0.526;475.9
02/04/2011;0.365;477.4
02/07/2011;0.347;482.14
02/08/2011;0.677;481.84
02/09/2011;1.093;480.13
02/10/2011;1.023;479.18
02/11/2011;0.924;481.21
2/14/2011;0.827;483.08
2/15/2011;0.749;483.63
2/16/2011;0.7;485.77
2/17/2011;0.625;486.52
2/18/2011;0.504;486.33
2/21/2011;0.497;479.88
2/22/2011;0.531;476.88
2/23/2011;0.661;471.94
2/24/2011;0.666;469.13
2/25/2011;0.628;475.07
2/28/2011;0.689;479
03/01/2011;0.602;475.95
03/02/2011;0.472;472.94
03/03/2011;0.376;474.51
03/04/2011;0.381;471.71
03/07/2011;0.447;469.74
03/08/2011;0.807;471.56
03/09/2011;0.84;470.82
03/10/2011;0.799;465.31
03/11/2011;0.747;461.19
3/14/2011;0.73;456.31
3/15/2011;0.718;445.96
3/16/2011;0.706;439.17
3/17/2011;0.7;447.4
3/18/2011;0.71;448.32
3/21/2011;0.695;456.2
3/22/2011;0.692;455.31
3/23/2011;0.695;457.57
3/24/2011;0.672;462.09
3/25/2011;0.635;462.58
3/28/2011;0.622;462.99
3/29/2011;0.612;463.43
3/30/2011;0.59;466.95
3/31/2011;0.902;462.53
04/01/2011;0.588;469.53
04/04/2011;0.58;470.17
04/05/2011;0.583;471.27
04/06/2011;0.559;472.45
04/07/2011;0.554;471.18
04/08/2011;0.54;472.79
04/11/2011;0.531;471.66
04/12/2011;0.802;463.69
4/13/2011;1.139;467.17
4/14/2011;1.146;465.27
4/15/2011;1.14;466.62
4/18/2011;1.129;458.99
4/19/2011;1.131;461.37
4/20/2011;1.215;469.33
4/21/2011;1.434;471.98
4/22/2011;1.434;471.98
4/25/2011;1.434;471.98
4/26/2011;1.297;473.37
4/27/2011;1.286;475.09
4/28/2011;1.282;476.65
4/29/2011;1.42;478.25
05/02/2011;1.289;478.75
05/03/2011;1.26;476.44
05/04/2011;1.045;470.21
05/05/2011;0.854;469.28
05/06/2011;0.59;475.69
05/09/2011;0.595;474.36
05/10/2011;0.927;478.67
05/11/2011;1.051;480.37
05/12/2011;1.061;477.14
5/13/2011;1.11;475.16
5/16/2011;1.129;474.77
5/17/2011;1.133;469.97
5/18/2011;1.152;471.63
5/19/2011;1.161;474.76
5/20/2011;1.158;474.44
5/23/2011;1.16;466.7
5/24/2011;1.138;467.75
5/25/2011;1.125;471.17
5/26/2011;1.075;470.88
5/27/2011;0.921;474.18
5/30/2011;0.847;473.79
5/31/2011;0.953;477.73
06/01/2011;0.849;473.66
06/02/2011;0.876;467.37
06/03/2011;0.886;465.68
06/06/2011;0.88;463.18
06/07/2011;0.898;462.68
06/08/2011;1.065;457.83
06/09/2011;1.296;462.53
06/10/2011;1.549;456.44
6/13/2011;1.404;457.46
6/14/2011;1.185;461.06
6/15/2011;1.269;456.18
6/16/2011;1.303;454.11
6/17/2011;1.338;454.87
6/20/2011;1.336;452.56
6/21/2011;1.307;459.08
6/22/2011;1.091;456.55
6/23/2011;0.946;450.16
6/24/2011;0.858;449.6
6/27/2011;0.846;449.65
6/28/2011;0.839;451.76
6/29/2011;0.993;459.58
6/30/2011;1.715;464.8
07/01/2011;0.909;468.35
07/04/2011;0.815;469.42
07/05/2011;0.707;469.62
07/06/2011;0.598;468.22
07/07/2011;0.596;470.2
07/08/2011;0.592;466.54
07/11/2011;0.6;459.96
07/12/2011;1.016;457
7/13/2011;1.476;460.09
7/14/2011;1.461;456.24
7/15/2011;1.484;454.93
7/18/2011;1.489;446.73
7/19/2011;1.467;450.44
7/20/2011;1.2;456.37
7/21/2011;1.078;461.06
7/22/2011;0.97;463.68
7/25/2011;0.975;462.44
7/26/2011;0.991;460.39
7/27/2011;0.953;455.29
7/28/2011;0.899;455.36
7/29/2011;0.972;452.25
08/01/2011;0.912;446.81
08/02/2011;0.941;438.22
08/03/2011;0.858;430.05
08/04/2011;0.851;415.05
08/05/2011;0.846;407.75
08/08/2011;0.86;390.86
08/09/2011;1.211;396.36
08/10/2011;1.006;381.71
08/11/2011;0.903;391.3
08/12/2011;0.88;405.6
8/15/2011;0.874;406.21
8/16/2011;0.885;405.72
8/17/2011;0.876;406.81
8/18/2011;0.883;387.41
8/19/2011;0.89;381.31
8/22/2011;0.908;384.34
8/23/2011;0.9;387.31
8/24/2011;0.896;392.73
8/25/2011;0.89;388.08
8/26/2011;0.874;385.44
8/29/2011;0.869;390.15
8/30/2011;0.865;394.19
8/31/2011;0.955;405.81
09/01/2011;0.884;408.38
09/02/2011;0.868;398.42
09/05/2011;0.873;381.99
09/06/2011;0.871;379.49
09/07/2011;0.87;391.41
09/08/2011;0.863;394.19
09/09/2011;0.85;384.15
09/12/2011;0.857;374.47
9/13/2011;1.214;377.79
9/14/2011;0.93;383.46
9/15/2011;0.952;391.2
9/16/2011;1.112;393.72
9/19/2011;1.041;384.98
9/20/2011;1.061;392.07
9/21/2011;1.061;385.65
9/22/2011;1.04;367.77
9/23/2011;1.055;370.01
9/26/2011;1.058;377.01
9/27/2011;1.071;393.49
9/28/2011;1.069;389.22
9/29/2011;1.057;391.81
9/30/2011;1.463;387.2
10/03/2011;1.071;382.82
10/04/2011;0.997;372.27
10/05/2011;0.97;383.74
10/06/2011;0.947;394.22
10/07/2011;0.919;397.15
10/10/2011;0.892;403.93
10/11/2011;1.22;402.8
10/12/2011;0.986;409.53
10/13/2011;0.958;405.03
10/14/2011;0.93;408.41
10/17/2011;0.928;404.57
10/18/2011;0.924;403.04
10/19/2011;0.949;405.43
10/20/2011;0.932;399.19
10/21/2011;0.937;409.24
10/24/2011;0.934;414.56
10/25/2011;0.932;411.58
10/26/2011;0.946;412.48
10/27/2011;0.923;427.24
10/28/2011;0.919;426.53
10/31/2011;0.937;417.09
11/01/2011;0.872;402.65
11/02/2011;0.899;406.64
11/03/2011;0.909;415.17
11/04/2011;0.892;410.99
11/07/2011;0.885;408.94
11/08/2011;1.219;412.47
11/09/2011;0.769;405.41
11/10/2011;0.736;403.78
11/11/2011;0.733;413.45
11/14/2011;0.738;409.13
11/15/2011;0.733;406.66
11/16/2011;0.728;406.87
11/17/2011;0.709;401.62
11/18/2011;0.722;398.55
11/21/2011;0.705;385.88
11/22/2011;0.724;383.33
11/23/2011;0.722;378.37
11/24/2011;0.719;377.8
11/25/2011;0.73;380.47
11/28/2011;0.713;394.74
11/29/2011;0.718;397.91
11/30/2011;0.805;412.45
12/01/2011;0.736;409.71
12/02/2011;0.725;413.56
12/05/2011;0.733;417.02
12/06/2011;0.755;415.61
12/07/2011;0.747;414.81
12/08/2011;0.727;408.4
12/09/2011;0.735;413.22
12/12/2011;0.696;405.59
12/13/2011;1.018;407.74
12/14/2011;0.579;399.4
12/15/2011;0.571;403.34
12/16/2011;0.569;401.59
12/19/2011;0.583;401.75
12/20/2011;0.605;409.93
12/21/2011;0.611;407.84
12/22/2011;0.509;412.13
12/23/2011;0.422;415.7
12/26/2011;0.422;415.7
12/27/2011;0.417;415.79
12/28/2011;0.402;412.88
12/29/2011;0.399;416.76
12/30/2011;0.629;420.35
01/02/2012;0.39;424.84
01/03/2012;0.396;431.6
01/04/2012;0.395;429.13
01/05/2012;0.369;425.29
01/06/2012;0.357;425.54
01/09/2012;0.372;423.63
01/10/2012;0.371;431.28
01/11/2012;0.375;429.74
01/12/2012;0.378;429.01
1/13/2012;0.385;428.46
1/16/2012;0.386;431.87
1/17/2012;0.379;435.57
1/18/2012;0.391;436.01
1/19/2012;0.374;441.32
1/20/2012;0.394;440.08
1/23/2012;0.371;442.09
1/24/2012;0.378;440.43
1/25/2012;0.379;438.76
1/26/2012;0.377;443.77
1/27/2012;0.379;439.55
1/30/2012;0.385;434.58
1/31/2012;0.38;437.85
02/01/2012;0.363;446.64
02/02/2012;0.366;447.67
02/03/2012;0.377;455.38
02/06/2012;0.366;454.82
02/07/2012;0.367;453.6
02/08/2012;0.362;452.68
02/09/2012;0.367;453.75
02/10/2012;0.362;449.64
2/13/2012;0.364;452.96
2/14/2012;0.371;451.91
2/15/2012;0.371;455.17
2/16/2012;0.371;455.43
2/17/2012;0.364;458.23
2/20/2012;0.36;462.09
2/21/2012;0.362;459.71
2/22/2012;0.359;456.01
2/23/2012;0.364;455.12
2/24/2012;0.368;456.31
2/27/2012;0.36;455.02
2/28/2012;0.36;455.84
2/29/2012;0.374;456.02
03/01/2012;0.37;460.76
03/02/2012;0.36;461.01
03/05/2012;0.351;458.17
03/06/2012;0.342;445.93
03/07/2012;0.355;449.06
03/08/2012;0.359;456.3
03/09/2012;0.362;458.55
03/12/2012;0.355;457.55
3/13/2012;0.355;465.67
3/14/2012;0.363;467.09
3/15/2012;0.356;468.33
3/16/2012;0.361;470.78
3/19/2012;0.359;470.28
3/20/2012;0.35;464.92
3/21/2012;0.348;464.51
3/22/2012;0.352;459.06
3/23/2012;0.359;459.39
3/26/2012;0.349;463.68
3/27/2012;0.353;461.62
3/28/2012;0.352;456.91
3/29/2012;0.349;451.15
3/30/2012;0.388;455.67
04/02/2012;0.347;462.54
04/03/2012;0.343;457.55
04/04/2012;0.353;448.08
04/05/2012;0.352;448.8
04/06/2012;0.352;448.8
04/09/2012;0.352;448.8
04/10/2012;0.347;437.58
04/11/2012;0.35;440.87
04/12/2012;0.341;445.99
4/13/2012;0.346;439.32
4/16/2012;0.346;440.93
4/17/2012;0.349;450.02
4/18/2012;0.346;447.15
4/19/2012;0.347;445.13
4/20/2012;0.344;447.54
4/23/2012;0.338;437.41
4/24/2012;0.338;442.02
4/25/2012;0.337;446.86
4/26/2012;0.343;447.4
4/27/2012;0.346;450.95
4/30/2012;0.344;448.15
05/01/2012;0.344;450.05
05/02/2012;0.343;448.53
05/03/2012;0.343;448.84
05/04/2012;0.343;441.42
05/07/2012;0.348;444.74
05/08/2012;0.346;437.44
05/09/2012;0.344;436.41
05/10/2012;0.348;439.25
05/11/2012;0.341;440.94
5/14/2012;0.346;433.03
5/15/2012;0.34;430.13
5/16/2012;0.33;428.02
5/17/2012;0.32;423.25
5/18/2012;0.337;418.74
5/21/2012;0.337;421.28
5/22/2012;0.336;429.4
5/23/2012;0.335;420.22
5/24/2012;0.335;424.51
5/25/2012;0.323;425.67
5/28/2012;0.322;425.66
5/29/2012;0.335;428.9
5/30/2012;0.333;422.57
5/31/2012;0.329;421.12
06/01/2012;0.337;413.05
06/04/2012;0.332;410.93
06/05/2012;0.335;412.22
06/06/2012;0.31;422.05
06/07/2012;0.312;426.77
06/08/2012;0.331;425.63
06/11/2012;0.336;425.67
06/12/2012;0.336;428.35
6/13/2012;0.335;426.8
6/14/2012;0.331;425.54
6/15/2012;0.329;429.7
6/18/2012;0.334;430.18
6/19/2012;0.333;437.07
6/20/2012;0.326;439.59
6/21/2012;0.329;437.41
6/22/2012;0.325;434.21
6/25/2012;0.328;427.58
6/26/2012;0.33;427.19
6/27/2012;0.331;433.04
6/28/2012;0.331;430.94
6/29/2012;0.382;442.4
07/02/2012;0.329;448.85
07/03/2012;0.332;453.38
07/04/2012;0.332;453.37
07/05/2012;0.331;452.67
07/06/2012;0.329;448.22
07/09/2012;0.325;446.57
07/10/2012;0.323;450.37
07/11/2012;0.131;450.38
07/12/2012;0.128;445.63
7/13/2012;0.117;451.66
7/16/2012;0.114;452.5
7/17/2012;0.119;451.37
7/18/2012;0.119;456.42
7/19/2012;0.12;461.58
7/20/2012;0.115;455.08
7/23/2012;0.116;443.75
7/24/2012;0.113;441.67
7/25/2012;0.114;441.43
7/26/2012;0.112;452.35
7/27/2012;0.111;458.06
7/30/2012;0.112;465.34
7/31/2012;0.111;460.82
08/01/2012;0.112;462.95
08/02/2012;0.109;457.16
08/03/2012;0.111;468.27
08/06/2012;0.109;470.42
08/07/2012;0.111;473.95
08/08/2012;0.116;475.33
08/09/2012;0.123;477.23
08/10/2012;0.115;476.55
8/13/2012;0.112;474.49
8/14/2012;0.11;477.71
8/15/2012;0.112;477.74
8/16/2012;0.111;479.28
8/17/2012;0.112;482.13
8/20/2012;0.109;479.8
8/21/2012;0.103;481.69
8/22/2012;0.103;475.91
8/23/2012;0.108;473.11
8/24/2012;0.107;473.68
8/27/2012;0.11;475.8
8/28/2012;0.111;472.48
8/29/2012;0.102;471.97
8/30/2012;0.106;468.38
8/31/2012;0.11;470.61
09/03/2012;0.108;474.56
09/04/2012;0.102;469.21
09/05/2012;0.107;469.52
09/06/2012;0.108;480.45
09/07/2012;0.105;481.63
09/10/2012;0.101;480.57
09/11/2012;0.1;482.14
09/12/2012;0.101;482.76
9/13/2012;0.103;481.89
9/14/2012;0.095;488.13
9/17/2012;0.089;486.48
9/18/2012;0.1;484.34
9/19/2012;0.09;486.34
9/20/2012;0.097;485.63
9/21/2012;0.095;487.9
9/24/2012;0.095;486.16
9/25/2012;0.092;488.14
9/26/2012;0.096;479.23
9/27/2012;0.095;480.88
9/28/2012;0.107;475.28
10/01/2012;0.095;482.14
10/02/2012;0.087;480.87
10/03/2012;0.085;480.45
10/04/2012;0.095;480.38
10/05/2012;0.093;485.3
10/08/2012;0.094;480.56
10/09/2012;0.091;478.38
10/10/2012;0.092;475.85
10/11/2012;0.095;479.61
10/12/2012;0.092;477.12
10/15/2012;0.096;479.56
10/16/2012;0.091;485.89
10/17/2012;0.093;488.3
10/18/2012;0.093;489.23
10/19/2012;0.095;485.5
10/22/2012;0.092;483.52
10/23/2012;0.088;475.45
10/24/2012;0.089;477.62
10/25/2012;0.089;478.87
10/26/2012;0.086;479.37
10/29/2012;0.089;477.5
10/30/2012;0.088;481.58
10/31/2012;0.078;479.01
11/01/2012;0.079;485.04
11/02/2012;0.09;487.08
11/05/2012;0.089;484.16
11/06/2012;0.09;486.89
11/07/2012;0.09;480.53
11/08/2012;0.087;479.72
11/09/2012;0.072;479.17
11/12/2012;0.082;477.88
11/13/2012;0.08;479.77
11/14/2012;0.077;475.62
11/15/2012;0.078;470.99
11/16/2012;0.079;466.27
11/19/2012;0.077;476.45
11/20/2012;0.074;478.05
11/21/2012;0.072;479.35
11/22/2012;0.071;482.18
11/23/2012;0.074;485.07
11/26/2012;0.072;482.72
11/27/2012;0.072;484.25
11/28/2012;0.073;484.84
11/29/2012;0.072;490.46
11/30/2012;0.077;489.52
12/03/2012;0.077;490.15
12/04/2012;0.073;490.38
12/05/2012;0.069;491.64
12/06/2012;0.072;495.02
12/07/2012;0.072;495.64
12/10/2012;0.069;496.32
12/11/2012;0.067;497.99
12/12/2012;0.066;498.3
12/13/2012;0.071;496.53
12/14/2012;0.074;496.11
12/17/2012;0.071;495.82
12/18/2012;0.072;498.09
12/19/2012;0.07;500.21
12/20/2012;0.069;500.5
12/21/2012;0.06;498.97
12/24/2012;0.061;498.2
12/25/2012;0.061;498.2
12/26/2012;0.061;498.2
12/27/2012;0.072;498.41
12/28/2012;0.079;495.17
12/31/2012;0.131;496.77
01/01/2013;0.131;496.77
01/02/2013;0.062;506.83
01/03/2013;0.066;509.54
01/04/2013;0.068;511.32
01/07/2013;0.066;509.19
01/08/2013;0.067;508.52
01/09/2013;0.069;512.04
01/10/2013;0.069;510.69
01/11/2013;0.067;510.05
1/14/2013;0.065;508.15
1/15/2013;0.064;508.19
1/16/2013;0.067;508.38
1/17/2013;0.068;510.72
1/18/2013;0.068;510.16
1/21/2013;0.068;511.51
1/22/2013;0.069;511.29
1/23/2013;0.068;512.33
1/24/2013;0.068;513.69
1/25/2013;0.071;515.16
1/28/2013;0.073;514.53
1/29/2013;0.074;516.2
1/30/2013;0.081;513.25
1/31/2013;0.08;510.74
02/01/2013;0.081;512.48
02/04/2013;0.079;504.84
02/05/2013;0.074;507.79
02/06/2013;0.067;506.01
02/07/2013;0.068;504.86
02/08/2013;0.068;511.03
02/11/2013;0.072;507.95
02/12/2013;0.073;510.53
2/13/2013;0.064;513.03
2/14/2013;0.066;512.19
2/15/2013;0.06;511.38
2/18/2013;0.058;510.35
2/19/2013;0.062;516.13
2/20/2013;0.069;514.68
2/21/2013;0.07;507.19
2/22/2013;0.071;513.79
2/25/2013;0.064;513.48
2/26/2013;0.065;507.02
2/27/2013;0.056;511.66
2/28/2013;0.066;516.59
03/01/2013;0.059;514.96
03/04/2013;0.06;514.74
03/05/2013;0.061;524.03
03/06/2013;0.07;522.94
03/07/2013;0.063;522.83
03/08/2013;0.06;527.06
03/11/2013;0.064;526.55
03/12/2013;0.068;526.75
3/13/2013;0.068;526.95
3/14/2013;0.068;532.66
3/15/2013;0.07;530.8
3/18/2013;0.069;529.75
3/19/2013;0.064;527.49
3/20/2013;0.065;529.54
3/21/2013;0.062;526.09
3/22/2013;0.061;525.37
3/25/2013;0.064;523.99
3/26/2013;0.064;524.92
3/27/2013;0.067;522.67
3/28/2013;0.112;525.07
3/29/2013;0.112;525.07
04/01/2013;0.112;525.07
04/02/2013;0.07;531.77
04/03/2013;0.072;527.01
04/04/2013;0.074;521.54
04/05/2013;0.075;513.4
04/08/2013;0.082;514.58
04/09/2013;0.078;515.36
04/10/2013;0.082;524.66
04/11/2013;0.086;528.01
04/12/2013;0.082;523.65
4/15/2013;0.083;520.47
4/16/2013;0.08;516.44
4/17/2013;0.078;508.64
4/18/2013;0.08;508.66
4/19/2013;0.083;511.56
4/22/2013;0.082;512.5
4/23/2013;0.079;525.02
4/24/2013;0.083;529
